INIA La Estanzuela (LE)
Fecha,Heliofanía (Hrs.),Precip. Acumulada (mm),Heliofanía Relativa (%),Rad.Solar (xHelio)cal/cm²,Precip. Efectiva (mm),Llovió (S:1/N:0)
2011-03-25,0.3,0.2,2.5,160.0,0.2,1.0
2011-03-26,8.3,0.0,69.3,427.5,0.0,0.0
2011-03-27,11.0,0.0,92.1,513.5,0.0,0.0
2011-03-28,11.1,0.0,93.3,513.5,0.0,0.0
2011-03-29,11.1,0.0,93.4,511.1,0.0,0.0
2011-03-30,10.9,0.0,92.1,501.6,0.0,0.0
2011-03-31,10.3,0.0,87.1,477.7,0.0,0.0
2011-04-01,10.1,0.0,85.5,468.1,0.0,0.0
2011-04-02,8.7,0.0,74.4,422.8,0.0,0.0
2011-04-03,4.1,6.2,35.2,272.3,6.2,1.0
2011-04-04,5.8,0.0,49.9,324.8,0.0,0.0
2011-04-05,10.2,0.0,88.1,461.0,0.0,0.0
2011-04-06,10.3,0.0,89.3,461.0,0.0,0.0
2011-04-07,6.4,0.1,55.6,336.8,0.1,1.0
2011-04-08,9.6,0.0,83.6,432.3,0.0,0.0
2011-04-09,10.0,0.0,87.3,441.9,0.0,0.0
2011-04-10,10.4,0.0,91.1,451.4,0.0,0.0
2011-04-11,6.9,0.0,60.5,341.5,0.0,0.0
2011-04-12,8.7,0.0,76.4,391.7,0.0,0.0
2011-04-13,10.3,3.7,90.7,437.1,3.7,1.0
2011-04-14,5.9,1.2,52.1,303.3,1.2,1.0
2011-04-15,3.1,3.8,27.5,217.3,3.8,1.0
2011-04-16,9.9,30.4,88.0,418.0,26.7,1.0
2011-04-17,7.2,0.0,64.2,334.4,0.0,0.0
2011-04-18,10.4,0.0,93.0,427.5,0.0,0.0
2011-04-19,10.3,11.2,92.5,420.4,11.2,1.0
2011-04-20,0.0,3.6,0.0,119.4,3.6,1.0
2011-04-21,0.0,0.0,0.0,119.4,0.0,0.0
2011-04-22,0.0,1.0,0.0,119.4,1.0,1.0
2011-04-23,10.3,0.0,93.5,408.4,0.0,0.0
2011-04-24,9.9,0.0,90.1,394.1,0.0,0.0
2011-04-25,9.7,0.0,88.8,386.9,0.0,0.0
2011-04-26,10.2,0.0,93.7,398.9,0.0,0.0
2011-04-27,9.0,0.0,82.9,363.0,0.0,0.0
2011-04-28,9.0,0.0,83.1,360.7,0.0,0.0
2011-04-29,3.6,19.4,33.4,210.2,19.2,1.0
2011-04-30,3.4,0.8,31.6,203.0,0.8,1.0
2011-05-01,0.0,6.2,0.0,107.5,6.2,1.0
2011-05-02,9.8,6.2,91.6,370.2,6.2,1.0
2011-05-03,9.9,0.0,92.7,370.2,0.0,0.0
2011-05-04,7.0,0.0,65.7,289.0,0.0,0.0
2011-05-05,9.9,0.0,93.1,363.0,0.0,0.0
2011-05-06,9.1,0.0,85.8,339.2,0.0,0.0
2011-05-07,10.1,0.0,95.6,363.0,0.0,0.0
2011-05-08,9.3,0.0,88.1,339.2,0.0,0.0
2011-05-09,9.7,0.0,92.1,348.7,0.0,0.0
2011-05-10,9.2,0.0,87.6,334.4,0.0,0.0
2011-05-11,9.2,0.0,87.9,332.0,0.0,0.0
2011-05-12,6.8,0.0,65.1,269.9,0.0,0.0
2011-05-13,0.0,0.0,0.0,97.9,0.0,0.0
2011-05-14,8.5,0.0,81.8,308.1,0.0,0.0
2011-05-15,1.4,0.0,13.5,131.4,0.0,0.0
2011-05-16,4.5,0.0,43.5,205.4,0.0,0.0
2011-05-17,7.0,0.0,67.8,267.5,0.0,0.0
2011-05-18,9.4,0.0,91.4,322.4,0.0,0.0
2011-05-19,9.5,0.0,92.5,324.8,0.0,0.0
2011-05-20,1.4,0.0,13.7,126.6,0.0,0.0
2011-05-21,9.4,0.0,91.9,317.7,0.0,0.0
2011-05-22,1.5,4.4,14.7,126.6,4.4,1.0
2011-05-23,7.1,0.0,69.7,258.0,0.0,0.0
2011-05-24,2.1,36.5,20.6,138.5,31.0,1.0
2011-05-25,0.9,3.3,8.9,109.9,3.3,1.0
2011-05-26,0.0,0.1,0.0,88.4,0.1,1.0
2011-05-27,8.6,0.0,85.1,286.6,0.0,0.0
2011-05-28,7.2,0.0,71.4,250.8,0.0,0.0
2011-05-29,0.5,0.0,5.0,97.9,0.0,0.0
2011-05-30,0.7,0.0,7.0,100.3,0.0,0.0
2011-05-31,8.5,0.0,84.6,277.1,0.0,0.0
2011-06-01,7.4,0.0,73.8,250.8,0.0,0.0
2011-06-02,0.7,0.0,7.0,100.3,0.0,0.0
2011-06-03,7.6,0.0,76.1,255.6,0.0,0.0
2011-06-04,8.7,0.0,87.3,279.4,0.0,0.0
2011-06-05,7.1,0.5,71.3,243.6,0.5,1.0
2011-06-06,0.0,2.7,0.0,83.6,2.7,1.0
2011-06-07,5.0,0.0,50.3,195.9,0.0,0.0
2011-06-08,6.0,0.0,60.4,217.3,0.0,0.0
2011-06-09,3.6,0.0,36.3,162.4,0.0,0.0
2011-06-10,0.4,0.0,4.0,90.8,0.0,0.0
2011-06-11,7.3,0.0,73.7,243.6,0.0,0.0
2011-06-12,5.2,0.0,52.6,195.9,0.0,0.0
2011-06-13,6.1,0.0,61.7,215.0,0.0,0.0
2011-06-14,6.8,3.0,68.8,231.7,3.0,1.0
2011-06-15,0.6,0.0,6.1,93.1,0.0,0.0
2011-06-16,0.0,36.5,0.0,81.2,31.0,1.0
2011-06-17,0.0,0.0,0.0,81.2,0.0,0.0
2011-06-18,0.0,26.8,0.0,81.2,22.2,1.0
2011-06-19,2.5,0.2,25.4,133.8,0.2,1.0
2011-06-20,1.1,0.0,11.2,102.7,0.0,0.0
2011-06-21,0.0,0.0,0.0,78.8,0.0,0.0
2011-06-22,0.5,19.6,5.1,90.8,18.9,1.0
2011-06-23,0.7,0.0,7.1,93.1,0.0,0.0
2011-06-24,7.1,0.0,72.1,231.7,0.0,0.0
2011-06-25,0.5,3.0,5.1,90.8,3.0,1.0
2011-06-26,8.9,0.0,90.3,272.3,0.0,0.0
2011-06-27,9.0,0.0,91.3,274.7,0.0,0.0
2011-06-28,9.0,0.0,91.2,274.7,0.0,0.0
2011-06-29,8.9,0.0,90.1,274.7,0.0,0.0
2011-06-30,5.6,0.0,56.7,203.0,0.0,0.0
2011-07-01,4.5,0.0,45.5,179.1,0.0,0.0
2011-07-02,7.9,0.0,79.8,253.2,0.0,0.0
2011-07-03,9.0,0.0,90.9,279.4,0.0,0.0
2011-07-04,9.1,0.0,91.8,281.8,0.0,0.0
2011-07-05,8.8,0.0,88.7,277.1,0.0,0.0
2011-07-06,8.9,0.0,89.7,279.4,0.0,0.0
2011-07-07,8.1,0.0,81.6,262.7,0.0,0.0
2011-07-08,4.8,0.0,48.3,188.7,0.0,0.0
2011-07-09,5.1,0.0,51.3,195.9,0.0,0.0
2011-07-10,2.4,0.0,24.1,136.1,0.0,0.0
2011-07-11,4.7,0.0,47.0,188.7,0.0,0.0
2011-07-12,6.9,0.0,69.0,238.8,0.0,0.0
2011-07-13,6.5,0.0,64.9,229.3,0.0,0.0
2011-07-14,1.3,0.0,12.9,114.6,0.0,0.0
2011-07-15,0.0,29.4,0.0,83.6,27.1,1.0
2011-07-16,7.7,0.0,76.4,258.0,0.0,0.0
2011-07-17,7.4,0.0,73.3,253.2,0.0,0.0
2011-07-18,7.4,9.1,73.2,255.6,9.1,1.0
2011-07-19,0.1,0.1,1.0,88.4,0.1,1.0
2011-07-20,0.0,0.0,0.0,88.4,0.0,0.0
2011-07-21,3.1,0.0,30.5,160.0,0.0,0.0
2011-07-22,9.2,0.0,90.5,303.3,0.0,0.0
2011-07-23,8.7,0.0,85.4,293.8,0.0,0.0
2011-07-24,8.7,0.0,85.2,296.2,0.0,0.0
2011-07-25,8.9,28.7,87.0,303.3,26.5,1.0
2011-07-26,7.4,0.0,72.2,267.5,0.0,0.0
2011-07-27,3.3,1.5,32.1,172.0,1.5,1.0
2011-07-28,2.5,0.0,24.3,152.9,0.0,0.0
2011-07-29,6.6,0.0,63.9,253.2,0.0,0.0
2011-07-30,4.5,0.0,43.4,203.0,0.0,0.0
2011-07-31,5.1,0.0,49.1,219.7,0.0,0.0
2011-08-01,0.0,0.0,0.0,95.5,0.0,0.0
2011-08-02,7.1,0.6,67.9,272.3,0.6,1.0
2011-08-03,7.8,0.0,74.4,289.0,0.0,0.0
2011-08-04,7.2,0.0,68.6,277.1,0.0,0.0
2011-08-05,8.9,0.0,84.6,320.1,0.0,0.0
2011-08-06,9.3,0.0,88.2,332.0,0.0,0.0
2011-08-07,3.6,0.0,34.1,191.1,0.0,0.0
2011-08-08,0.3,0.0,2.8,107.5,0.0,0.0
2011-08-09,0.0,0.0,0.0,100.3,0.0,0.0
2011-08-10,1.8,0.0,16.9,148.1,0.0,0.0
2011-08-11,8.8,0.1,82.3,329.6,0.1,1.0
2011-08-12,0.0,0.4,0.0,105.1,0.4,1.0
2011-08-13,6.2,0.0,57.7,267.5,0.0,0.0
2011-08-14,9.8,0.0,90.9,365.4,0.0,0.0
2011-08-15,1.0,0.0,9.3,133.8,0.0,0.0
2011-08-16,0.0,1.4,0.0,107.5,1.4,1.0
2011-08-17,0.0,0.0,0.0,109.9,0.0,0.0
2011-08-18,2.4,0.0,22.0,176.7,0.0,0.0
2011-08-19,2.6,0.2,23.8,181.5,0.2,1.0
2011-08-20,9.7,0.0,88.3,377.4,0.0,0.0
2011-08-21,8.4,0.0,76.3,346.3,0.0,0.0
2011-08-22,7.4,0.0,67.0,320.1,0.0,0.0
2011-08-23,8.3,0.0,75.0,348.7,0.0,0.0
2011-08-24,3.5,0.0,31.6,215.0,0.0,0.0
2011-08-25,2.4,0.0,21.6,186.3,0.0,0.0
2011-08-26,7.1,0.0,63.8,322.4,0.0,0.0
2011-08-27,0.0,11.1,0.0,119.4,11.1,1.0
2011-08-28,10.1,0.0,90.3,413.2,0.0,0.0
2011-08-29,9.9,0.0,88.2,408.4,0.0,0.0
2011-08-30,8.7,0.0,77.3,377.4,0.0,0.0
2011-08-31,10.1,0.0,89.4,420.4,0.0,0.0
2011-09-01,9.6,0.0,84.7,408.4,0.0,0.0
2011-09-02,5.8,0.0,51.0,298.6,0.0,0.0
2011-09-03,5.6,0.0,49.1,293.8,0.0,0.0
2011-09-04,1.2,0.0,10.5,164.8,0.0,0.0
2011-09-05,10.5,0.0,91.5,446.6,0.0,0.0
2011-09-06,9.8,0.0,85.1,429.9,0.0,0.0
2011-09-07,10.4,0.0,90.0,451.4,0.0,0.0
2011-09-08,10.3,0.0,88.9,451.4,0.0,0.0
2011-09-09,7.1,0.0,61.1,353.5,0.0,0.0
2011-09-10,0.7,0.0,6.0,157.6,0.0,0.0
2011-09-11,10.6,0.0,90.6,486.8,0.0,0.0
2011-09-12,10.6,0.0,90.3,470.5,0.0,0.0
2011-09-13,10.8,0.0,91.8,480.1,0.0,0.0
2011-09-14,10.8,0.0,91.4,484.9,0.0,0.0
2011-09-15,10.2,0.0,86.1,468.1,0.0,0.0
2011-09-16,0.3,0.0,2.5,152.9,0.0,0.0
2011-09-17,0.0,0.0,0.0,143.3,0.0,0.0
2011-09-18,4.0,0.0,33.5,274.7,0.0,0.0
2011-09-19,10.7,0.0,89.3,496.8,0.0,0.0
2011-09-20,11.1,0.0,92.3,511.1,0.0,0.0
2011-09-21,11.0,0.0,91.3,511.1,0.0,0.0
2011-09-22,0.0,0.0,0.0,150.5,0.0,0.0
2011-09-23,5.9,0.0,48.7,348.7,0.0,0.0
2011-09-24,10.0,0.0,82.3,487.2,0.0,0.0
2011-09-25,10.7,0.0,87.8,513.5,0.0,0.0
2011-09-26,9.8,0.0,80.1,484.9,0.0,0.0
2011-09-27,7.6,0.0,61.9,413.2,0.0,0.0
2011-09-28,9.3,2.4,75.6,475.3,2.4,1.0
2011-09-29,3.7,0.0,30.0,284.2,0.0,0.0
2011-09-30,4.2,0.0,33.9,317.2,0.0,0.0
2011-10-01,9.6,0.0,77.4,492.0,0.0,0.0
2011-10-02,9.0,0.0,72.3,472.9,0.0,0.0
2011-10-03,9.9,0.0,79.4,508.7,0.0,0.0
2011-10-04,0.4,0.0,3.2,179.1,0.0,0.0
2011-10-05,11.3,0.0,90.2,561.3,0.0,0.0
2011-10-06,8.6,0.0,68.5,470.5,0.0,0.0
2011-10-07,0.0,38.0,0.0,167.2,33.8,1.0
2011-10-08,0.3,0.5,2.4,179.1,0.5,1.0
2011-10-09,3.4,0.3,26.9,291.4,0.3,1.0
2011-10-10,0.4,0.0,3.2,186.3,0.0,0.0
2011-10-11,8.6,0.0,67.5,482.5,0.0,0.0
2011-10-12,1.9,15.6,14.8,241.2,15.5,1.0
2011-10-13,2.7,0.1,21.0,272.3,0.1,1.0
2011-10-14,9.8,0.0,76.1,532.6,0.0,0.0
2011-10-15,11.6,0.0,89.9,599.5,0.0,0.0
2011-10-16,5.1,0.0,39.4,365.4,0.0,0.0
2011-10-17,5.9,0.0,45.5,396.5,0.0,0.0
2011-10-18,10.2,3.6,78.4,556.5,3.6,1.0
2011-10-19,8.9,0.0,68.3,508.7,0.0,0.0
2011-10-20,11.3,0.0,86.5,601.9,0.0,0.0
2011-10-21,11.4,0.0,87.0,606.7,0.0,0.0
2011-10-22,5.8,0.0,44.1,398.9,0.0,0.0
2011-10-23,0.0,0.0,0.0,183.9,0.0,0.0
2011-10-24,2.5,0.0,18.9,279.4,0.0,0.0
2011-10-25,5.3,0.0,40.0,384.5,0.0,0.0
2011-10-26,10.3,0.0,77.6,575.6,0.0,0.0
2011-10-27,11.7,0.0,87.9,630.6,0.0,0.0
2011-10-28,12.1,2.6,90.7,647.3,2.6,1.0
2011-10-29,7.2,0.0,53.9,463.4,0.0,0.0
2011-10-30,12.0,0.0,89.6,647.3,0.0,0.0
2011-10-31,12.4,0.0,92.3,664.0,0.0,0.0
2011-11-01,11.0,0.0,81.7,613.8,0.0,0.0
2011-11-02,11.0,0.0,81.5,616.2,0.0,0.0
2011-11-03,11.5,0.0,85.0,637.7,0.0,0.0
2011-11-04,4.6,0.0,33.9,372.6,0.0,0.0
2011-11-05,11.1,0.0,81.7,625.8,0.0,0.0
2011-11-06,11.2,0.0,82.3,632.9,0.0,0.0
2011-11-07,8.3,0.0,60.8,520.7,0.0,0.0
2011-11-08,8.1,15.8,59.2,515.9,15.7,1.0
2011-11-09,0.1,3.0,0.7,205.4,3.0,1.0
2011-11-10,12.2,0.0,88.8,678.3,0.0,0.0
2011-11-11,12.7,0.0,92.3,699.8,0.0,0.0
2011-11-12,12.4,0.0,89.9,687.9,0.0,0.0
2011-11-13,11.6,0.0,83.9,659.2,0.0,0.0
2011-11-14,7.6,0.0,54.9,501.6,0.0,0.0
2011-11-15,12.5,0.0,90.1,695.0,0.0,0.0
2011-11-16,12.5,0.0,89.9,697.4,0.0,0.0
2011-11-17,11.6,0.0,83.2,661.6,0.0,0.0
2011-11-18,12.6,0.0,90.0,702.2,0.0,0.0
2011-11-19,10.1,9.5,72.1,604.3,9.5,1.0
2011-11-20,6.1,29.1,43.5,449.0,25.7,1.0
2011-11-21,0.0,1.3,0.0,207.8,1.3,1.0
2011-11-22,11.8,0.0,83.8,675.9,0.0,0.0
2011-11-23,10.6,0.0,75.2,630.6,0.0,0.0
2011-11-24,12.7,0.0,89.9,714.1,0.0,0.0
2011-11-25,10.7,0.0,75.7,637.7,0.0,0.0
2011-11-26,12.5,0.0,88.3,709.4,0.0,0.0
2011-11-27,9.1,0.0,64.2,575.6,0.0,0.0
2011-11-28,4.0,0.0,28.2,372.6,0.0,0.0
2011-11-29,10.2,7.3,71.7,621.0,7.3,1.0
2011-11-30,9.7,0.0,68.1,604.3,0.0,0.0
2011-12-01,13.2,0.0,92.5,745.2,0.0,0.0
2011-12-02,13.3,0.0,93.1,750.0,0.0,0.0
2011-12-03,12.7,0.0,88.9,726.1,0.0,0.0
2011-12-04,11.4,0.0,79.7,673.5,0.0,0.0
2011-12-05,9.8,0.0,68.4,609.1,0.0,0.0
2011-12-06,11.9,0.0,83.0,695.0,0.0,0.0
2011-12-07,11.6,0.0,80.8,683.1,0.0,0.0
2011-12-08,12.9,0.0,89.8,735.6,0.0,0.0
2011-12-09,13.0,0.0,90.4,740.4,0.0,0.0
2011-12-10,13.1,0.0,91.0,742.8,0.0,0.0
2011-12-11,4.2,0.0,29.2,386.9,0.0,0.0
2011-12-12,13.2,0.0,91.6,750.0,0.0,0.0
2011-12-13,5.0,5.6,34.7,418.0,5.6,1.0
2011-12-14,8.7,12.9,60.3,568.5,12.7,1.0
2011-12-15,7.9,9.1,54.7,537.4,9.1,1.0
2011-12-16,4.7,7.1,32.5,408.4,7.1,1.0
2011-12-17,3.9,0.0,27.0,377.4,0.0,0.0
2011-12-18,10.9,0.0,75.5,659.2,0.0,0.0
2011-12-19,12.4,0.0,85.9,721.3,0.0,0.0
2011-12-20,11.8,0.0,81.7,697.4,0.0,0.0
2011-12-21,6.2,22.9,42.9,470.5,22.6,1.0
2011-12-22,9.3,0.0,64.4,597.1,0.0,0.0
2011-12-23,0.0,2.6,0.0,219.7,2.6,1.0
2011-12-24,13.2,0.0,91.3,754.8,0.0,0.0
2011-12-25,13.2,0.0,91.3,754.8,0.0,0.0
2011-12-26,12.9,0.0,89.2,742.8,0.0,0.0
2011-12-27,13.4,0.0,92.7,761.9,0.0,0.0
2011-12-28,11.9,0.0,82.4,702.2,0.0,0.0
2011-12-29,9.6,0.0,66.5,606.7,0.0,0.0
2011-12-30,7.9,0.0,54.7,537.4,0.0,0.0
2011-12-31,9.8,0.0,67.9,613.8,0.0,0.0
2012-01-01,13.0,0.0,90.2,742.8,0.0,0.0
2012-01-02,12.9,0.0,89.5,738.0,0.0,0.0
2012-01-03,8.8,0.0,61.2,573.2,0.0,0.0
2012-01-04,13.2,0.0,91.8,750.0,0.0,0.0
2012-01-05,13.0,0.0,90.5,742.8,0.0,0.0
2012-01-06,12.8,0.0,89.1,733.3,0.0,0.0
2012-01-07,12.9,0.0,90.0,738.0,0.0,0.0
2012-01-08,13.0,0.0,90.8,742.8,0.0,0.0
2012-01-09,12.5,0.0,87.4,721.3,0.0,0.0
2012-01-10,8.3,2.7,58.1,551.7,2.7,1.0
2012-01-11,0.8,1.4,5.6,248.4,1.4,1.0
2012-01-12,12.5,0.0,87.7,721.3,0.0,0.0
2012-01-13,13.0,0.0,91.3,740.4,0.0,0.0
2012-01-14,13.0,0.0,91.4,740.4,0.0,0.0
2012-01-15,13.1,0.0,92.1,742.8,0.0,0.0
2012-01-16,13.2,0.0,93.1,745.2,0.0,0.0
2012-01-17,13.0,0.0,91.9,735.6,0.0,0.0
2012-01-18,12.6,0.0,89.2,718.9,0.0,0.0
2012-01-19,9.5,0.0,67.4,594.7,0.0,0.0
2012-01-20,9.0,0.0,63.9,573.2,0.0,0.0
2012-01-21,8.9,16.9,63.3,568.5,16.8,1.0
2012-01-22,8.3,0.0,59.2,542.2,0.0,0.0
2012-01-23,12.1,17.0,86.4,692.7,16.7,1.0
2012-01-24,7.0,0.0,50.1,489.6,0.0,0.0
2012-01-25,12.5,0.0,89.5,707.0,0.0,0.0
2012-01-26,12.6,0.0,90.4,709.4,0.0,0.0
2012-01-27,12.8,0.0,92.0,716.5,0.0,0.0
2012-01-28,12.9,0.0,92.9,718.9,0.0,0.0
2012-01-29,12.8,0.0,92.4,714.1,0.0,0.0
2012-01-30,2.7,0.0,19.5,312.9,0.0,0.0
2012-01-31,1.6,0.0,11.6,267.5,0.0,0.0
2012-02-01,10.3,46.0,75.0,613.8,37.3,1.0
2012-02-02,10.6,29.7,77.3,623.4,21.2,1.0
2012-02-03,11.9,0.0,86.9,673.5,0.0,0.0
2012-02-04,11.3,0.0,82.7,649.7,0.0,0.0
2012-02-05,2.8,0.0,20.5,312.9,0.0,0.0
2012-02-06,10.0,0.0,73.5,594.7,0.0,0.0
2012-02-07,9.1,32.3,67.1,556.5,28.1,1.0
2012-02-08,2.4,5.5,17.7,291.4,5.5,1.0
2012-02-09,9.5,1.4,70.3,568.5,1.4,1.0
2012-02-10,11.7,0.0,86.8,652.0,0.0,0.0
2012-02-11,11.6,0.0,86.2,644.9,0.0,0.0
2012-02-12,12.1,0.0,90.2,664.0,0.0,0.0
2012-02-13,12.4,0.0,92.6,671.2,0.0,0.0
2012-02-14,12.4,0.0,92.8,668.8,0.0,0.0
2012-02-15,9.4,0.0,70.5,551.7,0.0,0.0
2012-02-16,8.0,9.0,60.2,496.8,9.0,1.0
2012-02-17,0.7,0.0,5.3,217.3,0.0,0.0
2012-02-18,6.1,2.1,46.1,420.4,2.1,1.0
2012-02-19,8.2,0.1,62.3,499.2,0.1,1.0
2012-02-20,0.0,3.6,0.0,186.3,3.6,1.0
2012-02-21,6.8,0.0,51.9,444.3,0.0,0.0
2012-02-22,12.2,0.0,93.4,644.9,0.0,0.0
2012-02-23,10.5,0.0,80.6,580.4,0.0,0.0
2012-02-24,6.2,0.0,47.7,415.6,0.0,0.0
2012-02-25,9.6,0.0,74.1,542.2,0.0,0.0
2012-02-26,11.7,0.0,90.5,618.6,0.0,0.0
2012-02-27,9.7,45.6,75.2,539.8,37.1,1.0
2012-02-28,0.0,2.6,0.0,179.1,2.6,1.0
2012-02-29,4.7,2.1,36.6,351.1,2.1,1.0
2012-03-01,7.7,0.0,60.1,458.6,0.0,0.0
2012-03-02,11.4,0.0,89.1,592.3,0.0,0.0
2012-03-03,11.8,0.0,92.5,604.3,0.0,0.0
2012-03-04,11.6,0.0,91.1,594.7,0.0,0.0
2012-03-05,7.1,44.7,55.9,429.9,36.5,1.0
2012-03-06,1.5,0.0,11.9,224.5,0.0,0.0
2012-03-07,10.0,0.0,79.2,530.2,0.0,0.0
2012-03-08,8.3,0.0,66.0,465.7,0.0,0.0
2012-03-09,11.1,0.0,88.5,563.7,0.0,0.0
2012-03-10,9.4,0.0,75.1,501.6,0.0,0.0
2012-03-11,9.6,0.0,77.0,506.4,0.0,0.0
2012-03-12,4.3,42.5,34.6,315.3,35.0,1.0
2012-03-13,6.2,0.0,50.0,382.2,0.0,0.0
2012-03-14,8.6,0.0,69.5,463.4,0.0,0.0
2012-03-15,11.0,0.0,89.1,544.6,0.0,0.0
2012-03-16,11.0,0.0,89.4,542.2,0.0,0.0
2012-03-17,11.1,0.0,90.5,542.2,0.0,0.0
2012-03-18,11.1,0.0,90.8,539.8,0.0,0.0
2012-03-19,6.2,45.4,50.8,370.2,36.9,1.0
2012-03-20,1.7,0.0,14.0,215.0,0.0,0.0
2012-03-21,9.7,0.0,80.0,484.9,0.0,0.0
2012-03-22,7.7,0.0,63.7,413.2,0.0,0.0
2012-03-23,10.8,0.0,89.6,515.9,0.0,0.0
2012-03-24,10.6,0.0,88.3,506.4,0.0,0.0
2012-03-25,3.8,0.0,31.7,277.1,0.0,0.0
2012-03-26,7.3,0.0,61.1,391.7,0.0,0.0
2012-03-27,7.5,0.0,63.0,394.1,0.0,0.0
2012-03-28,7.6,0.0,64.0,396.5,0.0,0.0
2012-03-29,10.6,0.0,89.5,492.0,0.0,0.0
2012-03-30,9.9,0.0,83.7,463.4,0.0,0.0
2012-03-31,11.0,0.0,93.1,496.8,0.0,0.0
2012-04-01,10.7,0.0,91.5,487.2,0.0,0.0
2012-04-02,10.0,0.0,85.8,461.0,0.0,0.0
2012-04-03,1.4,4.3,12.0,183.9,4.3,1.0
2012-04-04,5.0,26.3,43.2,296.2,24.5,1.0
2012-04-05,8.7,0.0,75.4,410.8,0.0,0.0
2012-04-06,9.1,0.0,79.1,420.4,0.0,0.0
2012-04-07,10.3,0.0,89.7,453.8,0.0,0.0
2012-04-08,10.4,0.0,90.8,453.8,0.0,0.0
2012-04-09,10.5,0.0,91.9,453.8,0.0,0.0
2012-04-10,5.6,0.0,49.1,300.9,0.0,0.0
2012-04-11,5.7,0.0,50.0,300.9,0.0,0.0
2012-04-12,9.2,0.0,81.1,403.6,0.0,0.0
2012-04-13,4.1,0.0,36.2,248.4,0.0,0.0
2012-04-14,10.6,18.0,94.2,441.9,17.8,1.0
2012-04-15,9.9,0.0,88.0,418.0,0.0,0.0
2012-04-16,9.5,0.1,84.7,403.6,0.1,1.0
2012-04-17,5.3,0.0,47.4,277.1,0.0,0.0
2012-04-18,9.6,0.0,86.2,401.3,0.0,0.0
2012-04-19,9.9,0.0,89.1,406.0,0.0,0.0
2012-04-20,9.3,0.0,83.9,386.9,0.0,0.0
2012-04-21,9.6,0.0,86.9,391.7,0.0,0.0
2012-04-22,7.5,0.0,68.1,329.6,0.0,0.0
2012-04-23,7.8,0.0,71.0,336.8,0.0,0.0
2012-04-24,9.1,0.0,83.3,370.2,0.0,0.0
2012-04-25,0.4,0.4,3.7,124.2,0.4,1.0
2012-04-26,5.8,0.0,53.4,274.7,0.0,0.0
2012-04-27,4.6,0.0,42.5,238.8,0.0,0.0
2012-04-28,0.0,3.9,0.0,109.9,3.9,1.0
2012-04-29,5.7,0.0,53.0,265.1,0.0,0.0
2012-04-30,8.4,0.0,78.3,334.4,0.0,0.0
2012-05-01,10.1,0.0,94.4,377.4,0.0,0.0
2012-05-02,9.8,0.0,91.8,367.8,0.0,0.0
2012-05-03,9.5,0.0,89.2,355.9,0.0,0.0
2012-05-04,9.1,0.0,85.6,341.5,0.0,0.0
2012-05-05,9.5,0.0,89.5,348.7,0.0,0.0
2012-05-06,5.2,0.0,49.1,236.5,0.0,0.0
2012-05-07,2.5,0.0,23.7,164.8,0.0,0.0
2012-05-08,7.2,0.0,68.4,284.2,0.0,0.0
2012-05-09,3.1,0.0,29.5,179.1,0.0,0.0
2012-05-10,5.6,22.1,53.5,241.2,21.9,1.0
2012-05-11,4.8,0.1,46.0,219.7,0.1,1.0
2012-05-12,9.1,0.0,87.3,324.8,0.0,0.0
2012-05-13,9.0,0.0,86.6,320.1,0.0,0.0
2012-05-14,8.3,0.0,80.1,300.9,0.0,0.0
2012-05-15,9.6,0.0,92.8,332.0,0.0,0.0
2012-05-16,9.2,0.0,89.1,320.1,0.0,0.0
2012-05-17,9.5,0.0,92.3,324.8,0.0,0.0
2012-05-18,4.1,0.7,39.9,193.5,0.7,1.0
2012-05-19,0.8,0.1,7.8,112.3,0.1,1.0
2012-05-20,1.9,10.0,18.6,138.5,10.0,1.0
2012-05-21,0.0,29.7,0.0,90.8,26.2,1.0
2012-05-22,0.0,2.2,0.0,90.8,2.2,1.0
2012-05-23,0.2,0.3,2.0,95.5,0.3,1.0
2012-05-24,0.8,0.1,7.9,107.5,0.1,1.0
2012-05-25,1.9,0.0,18.8,131.4,0.0,0.0
2012-05-26,0.0,0.0,0.0,88.4,0.0,0.0
2012-05-27,1.0,0.1,9.9,109.9,0.1,1.0
2012-05-28,3.9,0.0,38.7,174.4,0.0,0.0
2012-05-29,8.2,0.0,81.5,269.9,0.0,0.0
2012-05-30,9.2,0.0,91.5,291.4,0.0,0.0
2012-05-31,6.3,0.0,62.8,226.9,0.0,0.0
2012-06-01,6.9,0.0,68.9,238.8,0.0,0.0
2012-06-02,9.9,0.0,98.6,305.7,0.0,0.0
2012-06-03,7.7,0.0,77.2,258.0,0.0,0.0
2012-06-04,0.5,0.0,5.0,95.5,0.0,0.0
2012-06-05,6.1,1.7,61.3,219.7,1.7,1.0
2012-06-06,3.9,0.0,39.2,169.6,0.0,0.0
2012-06-07,8.1,0.0,81.6,262.7,0.0,0.0
2012-06-08,9.3,0.0,93.8,289.0,0.0,0.0
2012-06-09,9.0,0.0,90.8,281.8,0.0,0.0
2012-06-10,7.1,0.0,71.7,238.8,0.0,0.0
2012-06-11,9.0,0.0,91.0,279.4,0.0,0.0
2012-06-12,4.6,0.0,46.6,183.9,0.0,0.0
2012-06-13,2.5,0.0,25.3,136.1,0.0,0.0
2012-06-14,1.9,8.6,19.3,121.8,8.6,1.0
